"t","intercept","y_lag1","y_lag2","F1_lag1","F2_lag1","F3_lag1","F4_lag1","F5_lag1","F6_lag1","F7_lag1","F8_lag1","F1_lag2","F2_lag2","F3_lag2","F4_lag2","F5_lag2","F6_lag2","F7_lag2","F8_lag2","date"
492,0.459836238416523,-0.475755753073862,-0.0976052190225246,-0.0194911599613299,0.0467994268100019,0.0036639305845357,-0.00470336903337087,-0.0151178382105874,-0.00323517087303114,-0.00504673875062354,0.0142076171731243,0.00145561933388177,0.00516249784328606,0.0057628449466414,0.00475048381587162,0.0121753954230416,-0.000668247558388549,-0.0058382274819215,-0.0206913265202947,2000-12-01
493,0.460455500556208,-0.490436201899123,-0.102193316523033,-0.018800381951361,0.0464744442691766,0.00304495131852564,-0.0048335975689618,-0.0173530230253091,-0.00328770220190754,-0.00355326989856176,0.0152800360749343,0.00158671832926706,0.00480847079517774,0.00554573342824434,0.00388017429138828,0.0110483786885753,1.05103800912557e-05,-0.00703412812881301,-0.0202056270967491,2001-01-01
494,0.471204660398762,-0.490612641459687,-0.104921739765441,-0.0202001746894708,0.0449681054341874,0.00106646974549298,-0.00810128319603275,-0.0171011389811348,-0.00346433176647581,-0.00486163192737171,0.013063317763677,0.00119946974574238,0.00617401462515678,0.00365914171907832,0.0053597498606146,0.0132754384957217,-0.000483213980170673,-0.0064344804551541,-0.0166588593520359,2001-02-01
495,0.469290783797709,-0.490343918774661,-0.099517904633119,-0.0202677460875242,0.0447904922560755,0.00311938715432355,-0.00784515994118568,-0.0145777184577724,-0.000866745713387075,-0.00704034489773463,0.00936952987443871,0.00164035365354984,0.00732472869274776,0.00349361239088204,0.0066102066205206,0.014448763228815,-0.00206029512564818,-0.00672696203862333,-0.0157103704845034,2001-03-01
496,0.492297284041152,-0.610882239268727,-0.105902206798229,-0.0192686818334855,0.0438822776453968,-0.00345247182419099,-0.00320158480817089,-0.0167013981700538,0.00204484655762508,-0.00433663152599243,0.0128764191937177,0.00300570940490525,0.00397309058161938,0.00782003893233063,0.00790189401471954,0.0158976445963369,-0.00270557230625093,-0.00771486635602969,-0.0190587627169336,2001-04-01
497,0.470342997913449,-0.4872450760839,-0.10398179483848,-0.0198463815227524,0.0457335507621682,0.00284660904980605,-0.00737870713879948,0.0140441389118005,0.00209663105942567,0.00561859442398811,-0.00903731171260208,0.00232417269821315,0.0069589726362486,0.00480921624955001,0.00653747330212492,-0.0155185657406038,-0.000945275614912103,0.00765118176538507,0.0180344586317453,2001-05-01
498,0.468734900323837,-0.499028870098079,-0.105420398901743,-0.0203438286978519,0.0449886791156707,0.00370030972975499,-0.00628611199129424,0.0175210552206141,0.00412132780948388,0.00484886651476228,-0.0104585943050142,0.00205450188813658,0.0058516969304025,0.00470612770561494,0.00750043702549858,-0.0177512038596502,-6.39958733998996e-05,0.00580444794206355,0.0146542882104336,2001-06-01
499,0.466627022768132,-0.495765715374798,-0.103781935514588,-0.0201947916303202,0.0449006216041461,0.00425325739841574,-0.00598765765917999,-0.018371261902326,-0.00370065254661299,-0.00490290736942304,0.00996082597976133,0.00219361250030767,0.00572593179977688,0.00409447447319394,0.00782271992669039,0.0171916547122244,-0.0010335451105923,-0.00544198438726656,-0.0134120315370963,2001-07-01
500,0.469897368080989,-0.494832124510463,-0.139868634433771,-0.0181519517167959,0.0471037241784087,0.00409250864330151,-0.00447738749960002,0.0168095173533009,0.00238467897805177,0.00452976177627764,-0.0080875840296731,0.00161458139729072,0.00727150999017095,0.00410834504794918,0.00611047174258688,-0.0243551863045137,-0.00112423617417702,0.00498978411641183,0.0147275615369892,2001-08-01
501,0.47462794776394,-0.524242647775294,-0.155109318339763,-0.0180196541656918,0.0487857643138467,0.00528417639700743,-0.00577227728975133,-0.0176118203608408,0.000331128993272349,-0.00386041233017608,0.00851592101855813,0.00259315778396668,0.00729562421882717,0.00164273940391021,0.00658037538195135,0.0229958657423752,0.00182552771010966,-0.000720360356557603,-0.00997675528199585,2001-09-01
502,0.479566224240317,-0.53205869327652,-0.162241387545361,-0.0174580997403942,0.0490187131982403,0.0032071881574958,-0.00725620389772387,-0.0195462140413758,0.00708519285179653,-0.00302818035737701,0.0063513049966099,0.00192255283084775,0.00614721550543598,0.00361665856964158,0.00790781507058947,0.024371654432264,-0.0108876318428628,0.00392851251069542,-0.0116026154541447,2001-10-01
503,0.482827739974572,-0.544981470656443,-0.145028417717893,-0.0171569916637598,0.0505550927521554,0.00417687449850695,-0.00972054366246808,-0.0193193694753366,0.0140687835861273,-0.00718820797796188,0.00434142637939722,0.00284252396333863,0.00722249876203686,0.00307913140337356,0.0075454239730331,0.0254297892361205,-0.0107932743671437,0.00590366396756578,-0.012299996524904,2001-11-01
504,0.483105469739555,-0.53760021161472,-0.142140435506328,-0.0176107223560668,0.054158816039574,0.0052493789459017,-0.00657809616031747,-0.0152209626234734,-0.00115742165138777,-0.00113780207381921,-0.000933594971128618,0.00378440465235919,0.00910852907535121,0.00439641139344758,0.00728262134221555,0.0277627026905887,-0.000423648538837422,0.00546445424303042,-0.0168434744781075,2001-12-01
505,0.482110005116657,-0.535621853729442,-0.139393258436952,-0.0176127243377386,0.0540630174895425,0.00521069024015981,-0.00612254467700287,-0.0160534932117164,-0.00158123463598588,-0.000319677594131621,0.000325179776792052,0.00383188580055588,0.00935796932137774,0.00469091036706622,0.0069607370486844,0.0287777052051779,0.000574669850942892,0.0036105843130106,-0.0174337865279764,2002-01-01
506,0.482702364234763,-0.543841106654141,-0.143625307601041,-0.0175989792703105,0.0535896358300377,0.00589398183524749,-0.00573805546696457,-0.0177006756246908,-0.000768812504837257,0.00190866601754615,-0.000789383046306441,0.0039134547663726,0.00805904617436252,0.00490273715674822,0.00729112369856052,0.0261035334609224,0.000900609805091411,0.00745196728983006,-0.0176001680928758,2002-02-01
507,0.482696599442718,-0.540309038332209,-0.14191287049146,-0.0171360237288119,0.0533879326287008,0.00579403903974008,-0.00528838773086252,-0.0187742611477388,0.00116023830997195,0.00278406476663855,0.0004366990771563,0.00377317604069491,0.00816520249602538,0.0056833864803616,0.00628739157029494,0.0265071878688097,-0.00128616559345339,0.00726407991634827,-0.0182041764561294,2002-03-01
508,0.480214529830247,-0.532836836917575,-0.134437360018521,-0.0155735752264714,0.0533534255904933,0.00387469129031937,-0.00209996674049855,-0.0219842088009965,0.0019508079376319,0.00106093614233696,0.00210597208178657,0.0038353227949213,0.00689665319653039,0.00836751954601568,0.0046595312540077,0.0235196348941868,-0.00156667130047251,0.00746605161319449,-0.0149567268658159,2002-04-01
509,0.482477016437822,-0.543222160463612,-0.1174564269861,-0.0158110361642367,0.0541072507141071,0.00581001833409637,-0.0016132134082991,-0.0272537858214735,0.000497393726695892,-0.000191598349215997,0.00385994291907023,0.00505947612166661,0.00633347886043452,0.00618420047905756,0.00597740978014088,0.0213825311105786,-0.000793355706063457,0.00659709675325293,-0.0142112298997355,2002-05-01
510,0.478184915597512,-0.530305560270653,-0.10995885785074,-0.0163536056282121,0.0533317623293911,0.00644134233315158,-0.00159362122368492,-0.0266456727463557,0.000578195175114577,-0.000629511774705417,0.00238023674748059,0.00534750802126392,0.00652029425576328,0.00637359331484551,0.00629056724823018,0.02252392067861,-2.30593170962589e-05,0.00731444627356605,-0.0152902770731428,2002-06-01
511,0.478368750674164,-0.534603535847667,-0.10756219960109,-0.0163455649184952,0.0532928409038634,0.00642078067289167,-0.00129611129356273,-0.0267760199357434,-0.000408159357437075,-0.000909723092305625,0.00213920238180187,0.0054206077807553,0.00643548025323872,0.00622552917095497,0.00610284521588229,0.0222238247332208,0.000129540614619446,0.00733404090234596,-0.0144606067140804,2002-07-01
512,0.479706394707742,-0.54170604050564,-0.108914420892081,-0.0161651141787423,0.0532121633008315,0.00610508264664353,-0.00177686622323598,-0.0268529726928709,-1.89559278839473e-05,-0.000908921135250308,0.00318450829148295,0.00586729265070999,0.00599320936027466,0.00589158992595246,0.00606207536240764,0.0212065211457691,0.000207313602142199,0.00730525693868402,-0.0139966432765863,2002-08-01
513,0.479915299117666,-0.544978215231687,-0.115481097438003,-0.0160876600934016,0.0532258429225563,0.0054146484905278,-0.00118620378770749,-0.0271585211663668,0.000698006815705534,-0.00112379772715475,0.0047439166787843,0.00631946429345632,0.00554650360965302,0.00546894349930364,0.00555223546930665,0.0208994376596167,0.000618768681367705,0.00680202998380934,-0.0126261795461068,2002-09-01
514,0.480123553051348,-0.541804222127119,-0.116520860704247,-0.016201807941069,0.0530822208987709,0.00531966690174938,-0.00102518467003342,-0.027463575186781,0.000442967918520139,-0.00121112011258504,0.00437445764477235,0.00651432384818987,0.00541017542635743,0.00488722131798573,0.00550169938118168,0.0205879675626186,0.00121678747872609,0.00666924438267256,-0.0118366992537377,2002-10-01
515,0.4802712722817,-0.543237032709858,-0.113128942271748,-0.016202877023816,0.05308754167013,0.00465903573024998,-0.000593553570185379,-0.0278414792211719,0.000496673361508549,-0.0009920206205234,0.00513237636126775,0.00637499584702481,0.00538101580392317,0.00501174608151223,0.00518688816423097,0.0204071436627973,0.00129083541476352,0.00614707362823646,-0.0122313319050848,2002-11-01
516,0.477094614211346,-0.538792821568817,-0.113324446162335,-0.0157042272542343,0.052505287044802,0.00397919556554907,-0.000474406457744987,-0.0271633172390456,0.00018988062906432,-0.00117260297231229,0.00637685687814642,0.00627243581483993,0.0055914425859623,0.00608627943915386,0.00421471464628696,0.0207601328001862,0.000888278964186192,0.00531262395064039,-0.0133087399768248,2002-12-01
517,0.478192322966962,-0.540979833497959,-0.113804921319929,-0.0157111277961357,0.0525785749410566,0.00359420546481127,-0.000266608935233732,-0.027827728488624,-0.000450671407943327,-0.00105669657634942,0.00680473601857916,0.00629767810552485,0.00591794327767765,0.00629467720117309,0.00383382680321733,0.0210023447915688,0.00118407718256183,0.00497113066659343,-0.0135038981746676,2003-01-01
518,0.478049603548604,-0.530140556768301,-0.118992788403708,-0.0161530194137363,0.0526707639348789,-0.000248233556548285,0.00474738420388266,-0.027823159795807,-0.00187268217174432,-0.00121476802427673,0.00737873113914043,0.00708045710631885,0.00457946461654436,0.00658313951308855,0.00100517462536276,0.0171073193217341,0.00026667174429252,0.00525408058926988,-0.0138971340090676,2003-02-01
519,0.478306902024581,-0.532537831061755,-0.112790028652676,-0.0142176187197098,0.0539804601355655,-0.00196531368694366,0.00513755980502349,-0.0323519572975361,0.000496195574549225,-0.00349664816330317,0.0115387607179083,0.00531661936265165,0.00332780435292652,0.00395600841218391,0.00148549504897199,0.0178144280796779,-0.000583151526345817,0.0048424276202356,-0.0134393366788889,2003-03-01
520,0.47884971151641,-0.545581059417052,-0.116752440654392,-0.0133646761679587,0.0538067537879591,-0.00142603137038795,0.00406668814076626,-0.0316176456028689,0.00111192372226534,-0.00378380522527848,0.00716489280308134,0.00483732828956877,0.00274267622842945,0.00388974429846631,0.00277802299976654,0.0192745325417088,-0.00284145273653112,0.00761644652927034,-0.0131284055514244,2003-04-01
521,0.467976347733001,-0.473188317579336,-0.152680194889379,-0.0132639671065427,0.0524005554996259,-5.03571793213737e-05,0.00239466631745229,0.029019336400771,-0.00168557310864266,0.00345552671277337,-0.00409235327778212,0.00671504863426679,-0.000487131041506692,0.00514793573741773,0.00117496422095762,-0.0225450947773015,0.00714827855880695,-0.0127527134639385,0.0218358203463921,2003-05-01
522,0.466483713884809,-0.468588879861709,-0.15166042806683,-0.0131566749239422,0.0525818681189526,-0.000604882538144646,0.00234997533053416,0.0295443197506362,-0.00174610857620638,0.003162628584776,-0.00516899667005992,0.00663697217663261,-0.000432578944179762,0.00579859236287759,0.000765707213796283,-0.0229110073439917,0.00706928456855354,-0.011874713282453,0.0228306195054454,2003-06-01
523,0.463363441624728,-0.458157789446512,-0.140610060475873,-0.0134379806679732,0.0530730559306422,0.00214955647628826,0.00564794583086901,0.0289900745070666,-0.00251015214370528,0.00427228149659101,-0.00549613412613644,0.00650550031542881,0.00159176101621204,0.0063879163607041,-0.00105668740396922,-0.0231843436259632,0.00574133022171832,-0.00984143788369066,0.0197306108157133,2003-07-01
524,0.462849119074053,-0.45638055411225,-0.137327563027793,-0.0134440784465701,0.0527818013798538,0.00204008924675906,0.00689815146943869,0.0277934752913861,-0.00256040765909423,0.00465836347543199,-0.00551923073969525,0.00632666855397998,0.00206865720051278,0.00716721602752154,-0.00150392303807978,-0.0229167067788946,0.0054895721349362,-0.0097071631248345,0.0196282711261633,2003-08-01
525,0.462884383374323,-0.42442547381234,-0.153555211425717,-0.0128633131209191,0.0531914745218189,0.00383389108936691,0.010646548906307,0.0277568369102852,-0.00110895222372274,0.0040667950195792,-0.00467690555678657,0.00646407083293247,0.00261826763140551,0.00617367441116921,-0.00273063056801869,-0.0205237107922725,0.00786368736867922,-0.0113104131637073,0.0187375573627607,2003-09-01
526,0.462058017831234,-0.421357330436649,-0.151409215485766,-0.0128760920929504,0.0532399833437631,0.00318820318041905,0.0113124721174699,0.0281507307824443,-0.00115235673760992,0.00398504642906251,-0.00439266712524027,0.00646015379814914,0.00277569578451048,0.00662249626323045,-0.00242096110962591,-0.0204099871215715,0.00793015578413898,-0.0115445035615311,0.0189415468185146,2003-10-01
527,0.461881842299576,-0.434968048962427,-0.173263344612896,-0.0135118450800628,0.0538112616469759,0.00405078970760349,0.0134709706283776,0.0265325759253379,-0.00298653511532142,0.0036147798059662,-0.00114605275748996,0.00573510346084774,0.00184870106309494,0.0072731879988019,-0.00542424033506547,-0.0223316006532287,0.00762585044939498,-0.0121585582410236,0.0160022746417293,2003-11-01
528,0.461256086073009,-0.430862604678974,-0.174739661729932,-0.0135937254985066,0.0537089892738536,0.00363878526625574,0.0139982512268885,0.0264393279467314,-0.00260731723348011,0.00365244667923227,-0.00103799084143255,0.00567301776842191,0.00195594393158708,0.00781814800668863,-0.00565355766782714,-0.0224168835481767,0.00725902637333138,-0.0123083748425071,0.0161181474013269,2003-12-01
529,0.462296301638661,-0.431530852021533,-0.184139450656629,-0.0133020514904027,0.0535514448168243,0.00302293978368235,0.0145262534170177,0.026672691598702,-0.00219229025315532,0.00273601179897898,-0.00123256615838913,0.00592729923418663,0.0021077507515029,0.007625309092869,-0.00567366995089658,-0.0224092819633952,0.00644999618099785,-0.012138102818161,0.0158257532789132,2004-01-01
530,0.462577305573854,-0.426804653350162,-0.188152601037613,-0.0131005132005786,0.0533794122403745,0.00168758858704116,0.0152594769689198,0.0276837594120223,-0.00264752884910355,0.00304217139646795,-0.000772704108236457,0.00659855309048652,0.00212036891380126,0.00797618491257869,-0.00587019318326892,-0.0221543118748444,0.00660483857637003,-0.0140225619663527,0.0156647714130429,2004-02-01
531,0.462223521622864,-0.428374915335249,-0.188117017422759,-0.0131794993376949,0.0533397784923623,0.00170480680484603,0.0153379393536383,0.0273828595338082,-0.00257988499192778,0.00303622907080435,-0.000814252905354983,0.00661327733208466,0.00216434773109042,0.00813376727886951,-0.00577698313575746,-0.0221238265105743,0.00664756672802229,-0.0143363489718897,0.0154372033935153,2004-03-01
532,0.464109112944813,-0.429536064032788,-0.181557620382406,-0.0130095305847702,0.0532637757745662,0.00153958702656709,0.0155382486745271,0.0279098663563971,-0.00273255043295376,0.00276268765640776,-0.000991399108053319,0.00660954131745024,0.00250561709960042,0.00742697308518864,-0.00593748857378352,-0.021401772059258,0.00607246313822719,-0.0141190432738917,0.0156872194649489,2004-04-01
533,0.462882985797335,-0.430842949989144,-0.179999048284139,-0.0128177956535936,0.053027495718085,0.00167086593496734,0.0164933352624601,0.0279906220776658,-0.00284874403758214,0.00266637277860091,-0.00107421082271888,0.00636637441935083,0.00267215596729845,0.00771961782164369,-0.00667548016273045,-0.0220591135270462,0.00606747602124188,-0.014083419608968,0.0157207546447074,2004-05-01
534,0.46490885327398,-0.430323998363567,-0.175927451468435,-0.0121107918018224,0.0532984090197939,0.000518433435518216,0.0201762787446114,0.0262800563421858,-0.00394826960119414,0.00350288923835336,-0.000278763870844914,0.00653470671754507,0.00231044075237951,0.00605100177387025,-0.00651491761031911,-0.0224082322776971,0.00681924426317203,-0.0124335965807655,0.0161214182734703,2004-06-01
535,0.464913366889494,-0.436405561867469,-0.174943978012255,-0.0126451067711221,0.0533473950081434,0.000350210927135882,0.0190884873096656,0.0258712901968197,-0.00394792050927864,0.00373240428834586,-0.000197038462640854,0.00654617526646803,0.00204025575638633,0.0059905251216062,-0.0067362291177192,-0.0217146668219907,0.00707698057153167,-0.0118829373145492,0.0162259600863581,2004-07-01
536,0.465195617375609,-0.443423142525331,-0.1823251584636,-0.0122738526806098,0.0537142122995774,0.000316858231020788,0.0183796405099009,0.0257992161153418,-0.00379400851556816,0.00286070946060451,-0.000991260235586673,0.00586600651456385,0.00154906145856456,0.00636070287347725,-0.00749169498891826,-0.0218396570551192,0.00680158578143025,-0.0111786217646426,0.0163556873915994,2004-08-01
537,0.465066708661329,-0.44371316358354,-0.182078375150524,-0.012351417041179,0.0536457066574928,8.50199129720037e-05,0.0184263336770452,0.0256227864904235,-0.00397705400840478,0.00301733820852646,-0.00107470215423852,0.00588052681463161,0.001542359357185,0.00641457386887645,-0.00749251822815369,-0.0215936543947584,0.00706289450543861,-0.0113972730715906,0.0163273079422419,2004-09-01
538,0.465360924107914,-0.44776753646831,-0.187803756951134,-0.0120320407070005,0.0536762287038007,-0.000787538749639869,0.018704807179017,0.0249421674389872,-0.00361153770004952,0.00217658928838109,-0.00162518869738928,0.00668003151611548,0.00107772469923535,0.00639306658901576,-0.00782776809958991,-0.0217039801854893,0.00639118611838065,-0.0120364836042702,0.014319641764935,2004-10-01
539,0.465013605386571,-0.397303329556729,-0.206103835265535,-0.0113918899788366,0.0532553875508781,-0.00148009867588148,0.017366425896339,0.0262574340319144,-0.000691478600076468,0.00106667678228129,0.00406645257198627,0.00783582852996361,-0.000413545668831311,0.00460905853064853,-0.00753679744748324,-0.0215570162452545,0.00526731578833921,-0.0132698880893718,0.0110395901909484,2004-11-01
540,0.463914857315486,-0.39546949879474,-0.205876367828063,-0.011446030215204,0.0531714219465971,-0.0018842617139962,0.0175893810799463,0.0269593370364081,-0.00043240608059218,0.000462791607197914,0.00383885506736198,0.00755563464453326,-0.000396697465630385,0.00488787802743526,-0.007584431989083,-0.0218035311939407,0.00590176997648906,-0.0130644554554517,0.0107510093068054,2004-12-01
541,0.461063539398294,-0.41139188210388,-0.209371727219804,-0.011296355627846,0.0530868936854277,-0.00083157701779132,0.0178520804328903,0.0255447795540264,-0.00161639567579151,0.00199618999287755,0.00257226930311769,0.00746209594609233,-0.00223610522097442,0.00478456602260538,-0.00684667212929946,-0.0239945656107943,0.00633470580104832,-0.0137241923863084,0.0119030459481326,2005-01-01
542,0.460693573949105,-0.410741244425966,-0.208435491588957,-0.0111503142694353,0.0530884548578848,-0.00125366379505919,0.0180849136744263,0.0254358283889329,-0.00163022373248602,0.00176881902770904,0.00275245198372326,0.00734955175563116,-0.00233432355767418,0.00523416141133225,-0.00700028961805953,-0.0240694965288227,0.00630026232016901,-0.0131512782711376,0.0119842237838386,2005-02-01
543,0.45608365223437,-0.386783852114293,-0.211318840693489,-0.0111108813327297,0.0529652927198788,-0.00123632406416108,0.0161674818475485,0.0248091980582477,-0.0011328721710211,0.00168743427682078,0.00566045635801656,0.00637965270242633,-0.00314416955896146,0.00536483107984705,-0.00600669086744009,-0.0234989160732319,0.00349216827915964,-0.00958669435209723,0.0100142170421266,2005-03-01
544,0.457169478133424,-0.375468966431821,-0.227464984254851,-0.0106509617016148,0.0531057333448906,-0.0015684186450878,0.0158609871178586,0.0244948976433537,-0.000116547178240747,0.001742130610131,0.00476194409239974,0.00623344781433063,-0.00299095707723819,0.00512233564672938,-0.0054247769970836,-0.0232820125522199,0.00351708714785158,-0.0094275861932022,0.00872973770455802,2005-04-01
545,0.456915676399038,-0.374127741242069,-0.222300981174588,-0.0109326318882132,0.0531439870544513,-0.001249674046834,0.0162181338100122,0.0244980653346818,-0.000474301781701859,0.00200129573253195,0.00500371179574241,0.00652006940378668,-0.00292106078155674,0.00453269979085098,-0.00541263926274966,-0.0233229659973132,0.00423151630218757,-0.00923155446571978,0.00875502950796824,2005-05-01
546,0.452321546081577,-0.388763270324122,-0.238149339833514,-0.0116547557190941,0.052431913180719,0.000445118407832053,0.0172817927867068,0.0261582303046475,-0.00129787881904729,0.00139241292599287,0.00527553585895632,0.00723336545960172,-0.00359835228244215,0.00540164144383474,-0.00785177565073076,-0.0234057579094865,0.00552591969660881,-0.00848158766248687,0.00652554374032177,2005-06-01
547,0.451948283792462,-0.384493519754395,-0.244381803442663,-0.0114844211569883,0.0524528271259486,-4.32202985740599e-05,0.0179021358280095,0.0267189151685373,-0.00189989774029441,0.00192874279359788,0.00531023396863642,0.00673383429821467,-0.00364782303868036,0.00642949934941774,-0.00796403452120443,-0.0231249782546108,0.00518382797645398,-0.00856009514518405,0.00674333058945315,2005-07-01
548,0.470636034715404,-0.370025952917198,-0.296892272877968,-0.00352753298347386,0.0512377599120421,-0.00752190611404179,0.0204896573374423,0.0278265467898596,-0.00192348487557787,0.00421830452317607,0.0134566808253626,0.00697579076538605,-0.00492624841901776,0.0120125588348772,-0.0156443052482186,-0.0309043712506627,0.0115133446809197,-0.0102105052235418,0.00381099765265346,2005-08-01
549,0.469979022292778,-0.332911034151856,-0.311083434400965,-0.00428882731878608,0.0520860725753133,-0.01025195483787,0.0214221240921633,0.0259181998325844,-0.000183535848576676,0.0047315660427248,0.0141215233293682,0.00756399784212233,-0.00539507146434346,0.0138304395721502,-0.0173452362642994,-0.0293765712603947,0.0118472939377985,-0.00986479673373626,0.00466808163308735,2005-09-01
550,0.445899156850379,-0.235046866033081,-0.0932898275785538,-0.0115040218157428,0.0560474445520901,-0.0120536442030446,0.0175053296997429,0.0361756005362385,0.00545711923593534,-0.00991755791646243,0.00186182895097458,0.00623560967375911,0.00208187282495048,0.00785712143948728,-0.00936827730866531,-0.0322900636816835,0.0122866396452965,-0.00155490603787465,0.0174893393981351,2005-10-01
551,0.43671135553605,-0.308682020230575,-0.0959453118702801,-0.0135003955884334,0.053940181068822,-0.00335155310713842,0.0118741736814963,0.0323562034413587,0.00782100392444685,-0.0054921209319396,0.00331054356321992,0.00647349928738076,0.00107803375261526,0.00375021952672972,-0.00425254772484759,-0.0276577127563025,0.00877863388401075,-0.000726119951448023,0.0153532162871434,2005-11-01
552,0.449032234133149,-0.2872486835024,-0.165976371810165,-0.0111025610693755,0.0526965961944692,-0.00845860418994764,0.0164778617792725,0.0371800302511799,0.00631347092280507,-0.00615231082805597,0.00353066239790957,0.010152964078998,-0.000591250641994269,0.00793363366673981,-0.00733432328227741,-0.0373339195771161,0.0151192704373837,0.00242938624645512,0.017281163195619,2005-12-01
553,0.448592948269533,-0.284983853972585,-0.166008547430232,-0.0110728420115904,0.0528177233092594,-0.00855301109711516,0.0168789421910046,0.0375229382470242,0.00593954354370372,-0.00595205175292768,0.0031826286028497,0.00980140810117188,-0.00119501648652236,0.00817477913896689,-0.00775664952300562,-0.0372976601829568,0.0143661755355416,0.00298793965933221,0.0177808051855538,2006-01-01
554,0.435952876587192,-0.286277819613532,-0.1481278034425,-0.0146603623573807,0.0538135949832039,-0.00417489212496455,0.0104443388902404,0.0327568790274306,0.00810311309445733,-0.00266091944735471,0.00459117208829933,0.00783559583162781,-0.00330889937722768,0.00506420223347346,-0.00343071173637354,-0.0288184816273474,0.00705437214129521,0.00146774986294651,0.0157718445293579,2006-02-01
555,0.435453035080791,-0.319823769648796,-0.140554382859855,-0.0154952381652958,0.0526448683620625,-0.00221513307822885,0.0122391624451185,0.033648552963935,0.0072697183939939,-0.00176087553760993,0.00296071455869828,0.00794434729747348,-0.00255146275046087,0.00492140267748218,-0.00327761672226207,-0.0282730278609117,0.00708512154779158,0.00323239535415867,0.0149643130699882,2006-03-01
556,0.435110409747732,-0.316379958863963,-0.135797245864357,-0.0154432738110589,0.0523675051643658,-0.00232871629964986,0.0125318056498516,0.0330027583484541,0.00797476727940818,-0.00184143423380891,0.00301200445091878,0.00821687330412267,-0.00220008021112353,0.00481257509863234,-0.00346890988175509,-0.0283419301901542,0.00727403547409968,0.00312494447291786,0.0152069076988909,2006-04-01
557,0.435695952537786,-0.316682964546822,-0.131915069155949,-0.0153406294408635,0.052628091700732,-0.00268479420279514,0.012445328740608,0.0326707750822502,0.00811710186925741,-0.00171860184973885,0.00335749757506407,0.00816648663152005,-0.00251255962933463,0.0050055204425767,-0.00332153828727976,-0.0287209758503525,0.00792463714341801,0.00407504782959119,0.0153690931161228,2006-05-01
558,0.439608546113086,-0.347148964674255,-0.13748037440766,-0.0121255453986765,0.0495905931273058,-0.00658851242346524,0.0179099039903133,0.0373478729963013,0.00876389460135881,0.000986924319905575,0.00130138070804179,0.00908804867762684,-0.00172381329136054,0.00881352088636836,-0.00706082760714228,-0.0318302956214839,0.0122614951272059,0.0100025522700569,0.0155337629438929,2006-06-01
559,0.439692131096956,-0.345559139311307,-0.137420086064624,-0.0121238055445881,0.0493926472239555,-0.00705178003505938,0.0180155675298131,0.0372499649714812,0.00871793290356701,0.000573620626343736,0.000774093133182264,0.00896349163391461,-0.00122853528173908,0.00902212322051519,-0.00690353152111326,-0.0321119553580722,0.0116762657054137,0.00955392003016639,0.0152570348437329,2006-07-01
560,0.43442139576406,-0.310801933900518,-0.132955392713801,-0.0150728698015632,0.0516583506208258,-0.000952658513969019,0.0111085359856031,0.0298698447745644,0.00791778308159535,-7.89195161244405e-05,0.00100870168108948,0.00739982876755135,-0.00251852204857293,0.00300932438482612,-0.0026605525022689,-0.0270790417841853,0.00847090148111665,0.00298145978431605,0.0122388517733097,2006-08-01
561,0.432561667708,-0.299921951413934,-0.129027375875538,-0.0152135889382848,0.0519019455413885,-0.00065483452438232,0.0114538231439499,0.0291363556565311,0.00875906093692911,-0.000166460004701909,0.00083340776865005,0.00759521068105215,-0.00273845045679075,0.00277207050120194,-0.00289256029944128,-0.02797763047798,0.00826708659734955,0.00281063242349996,0.0112492488822553,2006-09-01
562,0.433192730004963,-0.323029256514314,-0.213382214727726,-0.0148696107977981,0.0523430378013976,-0.00284857590428708,0.0161039791096331,0.0263192208878652,0.00910456540396942,0.000601817251637715,0.00280458445547595,0.00831029533209089,-0.00221490265514613,0.00240240216676388,-0.00290742243637992,-0.0235443396217086,0.00640201260562506,0.00369166923572182,0.0134951481838413,2006-10-01
563,0.428945873837299,-0.301777178630421,-0.214935053263665,-0.0144704693642639,0.0517968463026322,-0.00268360728100877,0.0171339275950475,0.0304694584706366,0.00831309647219004,0.00194786058184759,0.00191369007197536,0.00837545651037676,0.000150205610186996,0.00253998985664844,-0.00323192135466851,-0.0259149910272772,0.00732903125383519,0.00462017599657622,0.0146926900662453,2006-11-01
564,0.426166102532373,-0.296608598815022,-0.203066992337593,-0.0140846972217463,0.052124432437654,-0.00281533896510342,0.0158246456082749,0.0324739437418256,0.00815501713864592,0.00282879961145845,0.000624609164040793,0.00846933569512088,0.000731459093555077,0.00329037570905495,-0.00306309012574744,-0.0239353573474858,0.00690214161808335,0.00578614211072434,0.0142191291646696,2006-12-01
565,0.425568915847821,-0.296182246558985,-0.202057083250534,-0.0139971581679924,0.0520083190352597,-0.00267007982265335,0.0155520196555065,0.0327130920171784,0.0082247070392842,0.0029505670505132,0.000879585905985002,0.00853614299072722,0.000926940468749161,0.00323127004059728,-0.00282145994519717,-0.023791725802809,0.00691441280630761,0.00577045566552482,0.0140076051380078,2007-01-01
566,0.423607267603395,-0.310071591970423,-0.19428688381142,-0.014335606326099,0.0518988514227395,-0.00326578162396133,0.0162754573066193,0.0324874605427242,0.00765678217357158,0.00402349923886913,0.00143884669270285,0.00879107954389945,0.000745627387765151,0.00306568707881156,-0.0023460028473736,-0.0236277084915202,0.00672771157371652,0.00720934842401527,0.0147993469028368,2007-02-01
