"t","beta0","beta1","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18"
642,2.57712904296714,-1.36260982227525,-0.675865943548778,0.0248833166948549,0.0797676112914179,-0.027373396210756,0.0299216383090433,-0.0323550097748915,-0.0208920401685588,-0.0054591881577898,-0.128580719930688,0.0743580300628337,-0.0324479450063232,0.0326194460150337,0.0636962428196556,-0.111212378843825,0.0784456733874109,-0.000910071026214898,-0.0560232922698616
643,2.62291225468956,-1.31612323638394,-0.978024751606309,0.0197661174040437,0.0791385797596253,-0.0236446684547218,0.0135201118307644,-0.031768909529202,-0.0275063956622465,-0.0223916999610491,-0.139673185592707,0.0678165334120436,-0.0410866244633619,0.0412757443713351,0.0668286254822023,-0.0955104923601257,0.0792667032854573,0.0136472223820678,-0.0466305421271951
644,2.62119293121801,-1.31669037812811,-0.980120735205181,0.0192251537472112,0.0789115897353234,-0.024911001788239,0.0133767737979403,-0.0311690361527022,-0.0266044394730152,-0.0229436288753389,-0.137844399465462,0.0689154220254795,-0.040459228816161,0.0423835722865281,0.0668454957059047,-0.0958367697255386,0.0790738812517064,0.0138004124858074,-0.0464871642575452
645,2.60167198682239,-1.46770915630268,-0.958630723454398,0.0209780066658114,0.0796731062017636,-0.0197072525032066,0.0116089709831926,-0.0260994705116917,-0.029844934782762,-0.022669794794942,-0.133956752153294,0.0701853786074635,-0.040888562354682,0.0445930379155501,0.060747349943976,-0.0962025271319772,0.0838725394584352,0.0139610029834685,-0.029782705470129
646,2.62021606214759,-1.46823439902766,-0.85477481884041,0.0234467423031249,0.0794005023491532,-0.0183140836047309,0.0126565233029871,-0.0298369336076061,-0.0293119522361223,-0.0285939945463532,-0.128451397159079,0.0674160654718639,-0.0420114079429295,0.0413480304400401,0.0603035380852242,-0.0972450661923295,0.0827460111601778,0.0135705240676329,-0.0304813228251365
647,2.44931470884912,-1.69576574944228,-0.95010329913471,0.026396900231593,0.0825565045632945,-0.0234656782669023,0.033095090834372,-0.0435394620821551,-0.0413425441378353,-0.0520126814504112,-0.134961964762747,0.0546377111785809,-0.041031487157074,0.0401970477310233,0.0547612300953719,-0.0839004072461554,0.0883753368193993,0.0303477886869227,-0.0754612871934611
648,2.41840322572925,-1.6296692938391,-0.994530125360494,0.0245356454385777,0.0891444555489379,-0.0202297845633795,0.0338377671043351,-0.0484096563700919,-0.0362172251196552,-0.0527327007223013,-0.132056259139493,0.0523705568715537,-0.0421448091098503,0.0354358894672548,0.0565665302181626,-0.0856764763143995,0.0868464879512694,0.0245929886007654,-0.0712758865320031
649,2.39771582431472,-1.67100546090886,-0.963588740501245,0.0206508254555578,0.089885985985663,-0.0249136252371285,0.0357001593229131,-0.046047612412471,-0.0382165749178335,-0.0497366142073945,-0.139059742218248,0.0522658993776735,-0.0371380464603581,0.0392113628259059,0.0572622274878992,-0.0915976171739288,0.0891482975035805,0.0262250865773763,-0.0713923033819592
650,2.27971926948318,-1.65359779535888,-0.981086625887841,0.0202371339412954,0.0829464655230181,-0.012581164890621,0.0532123941989744,-0.0221779197012905,-0.0205229896260615,-0.081389392684224,-0.0670066172844887,0.0426689336285418,-0.0291126679008093,0.0410896865405722,0.0654125312140814,-0.0885697012554247,0.0743423934074332,0.0150639512190033,-0.094753508537598
651,2.25680013432239,-1.71740720621255,-0.946474305253034,0.016207191238331,0.0828574712598284,-0.00573732440576445,0.0543365200759377,-0.0256492456677954,-0.0234263757396807,-0.0746553740413729,-0.0562417907403848,0.0414157435279219,-0.0314309060893271,0.0478924664884141,0.0680903940611554,-0.0801155091199368,0.0796648958844291,0.010307374458106,-0.0572459454183339
652,2.26716387036917,-1.85307568563001,-0.839621847266381,0.0105153830429095,0.0716443449182302,0.000551921968884897,0.0492575286069475,-0.0385563769412197,-0.024101976042142,-0.0851071210763231,-0.0619757102906717,0.0503690317684837,-0.0337432050181734,0.0310200795961856,0.0680463344004548,-0.0830871994109224,0.0750091597971434,0.00418886984443193,-0.0697856739916379
653,2.27240630039192,-1.85844543325287,-0.850267211288035,0.00979934840580201,0.0712524370751314,0.00152246017459464,0.0501204507410542,-0.0378495532452543,-0.0253996908063136,-0.084876862855772,-0.0618255238856752,0.0503108519708324,-0.0343263220151179,0.0321626978190094,0.0672619619634574,-0.0851067557780592,0.0744344721590272,0.00413371425841986,-0.0700274233899843
654,2.32596358551877,-1.86194400560647,-0.796181632128716,0.030547575169474,0.0591765931161403,-0.0224625241675064,0.0494956011680422,-0.0528834780640366,-0.00515296754626504,-0.0149529834360781,-0.0348329262177737,0.0334434590357806,-0.0521099136168144,0.0592398800407251,0.0877077693203892,-0.0749311751826017,0.0328649997989146,0.00528234164274981,-0.0612631111270747
655,2.35602522806895,-1.78708302976094,-0.755398816675744,0.0274648396704859,0.063835399718822,-0.061010222086612,0.0263676282658075,-0.0541092311752248,0.0280846363166514,0.0460683336632765,0.0246348045443966,0.0405821877534359,-0.0569487141997929,0.0574503570861151,0.0857841897882527,-0.0800254030423687,-0.0488942414956205,-0.0285235206575633,0.0467437932308306
656,2.34583066807823,-1.4550108826895,-0.674151188862963,0.0103404972437053,0.0623669097370027,-0.042698318228666,0.0105860012912081,-0.0720678296212121,0.038237183673179,-0.00263634307385693,-0.0230201855046506,0.0407427788453164,-0.0478712915416888,0.0126980268238188,0.0432054107269568,-0.0868028615553441,-0.0313986719419185,0.00401294352477223,0.0334635197914198
657,2.33768404151858,-1.446645852549,-0.675330913519007,0.00982184255133961,0.0615746522514652,-0.0426771698577577,0.0103169636484593,-0.0717191720456623,0.038324754522388,-0.00358456851968283,-0.0222087391209475,0.0409448157625217,-0.0479920737054787,0.0129372736750776,0.0439889499015095,-0.0864607452405645,-0.0306613040615823,0.00508853557790313,0.0340418456876638
658,2.3081369104389,-1.41782578309058,-0.607026035585759,0.00498130493528604,0.0670087598192214,-0.0286492928031384,0.00156598023840832,-0.0843269822402087,0.0334558840956818,-0.0109153463359741,-0.0252793451058523,0.0260733206566809,-0.0422902267610085,0.0302688051773973,0.0312848512982561,-0.0839255349400355,-0.0390998941873018,-0.0300680440892014,0.0210208311654706
659,2.26765743400779,-1.45755618376697,-0.584481733374622,0.00623586406003964,0.0721545476001768,-0.0508255569434538,-0.00924282170600381,-0.0825842680019986,0.0100419397000854,-0.0239014419580971,-0.0486416798956896,0.0252804580330278,-0.0439618381667131,0.0290418195312182,0.0271166376585814,-0.099924775902167,-0.0461418005308047,-0.0232899714001556,0.0215206447962156
660,2.22158715330183,-1.68974773999504,-0.751469252776133,-0.00437856237595014,0.0840111187866435,-0.0372792538319295,0.0106948824410651,-0.0580589278770045,0.0209860411102291,0.00670257536796364,-0.0271171826706487,0.0288318331050473,-0.0214026153339843,-0.0155488209959223,0.0122881088182837,-0.105338533734231,-0.0870544673450729,-0.0451853223108959,-0.0296825352192396
661,2.06588704841716,-2.06836204355154,-1.17312200453404,0.0167116429467531,0.0883251620783716,-0.00537795909797354,-0.00769345904728749,-0.0451623568224443,-0.0171773024536079,0.0190596656592468,0.0117063367714703,-0.00306652856956571,0.008784111242355,-0.00160656042499401,0.0252679342767403,-0.0607409350147362,-0.0271435067422429,0.0548179893260663,0.0170850922927826
662,2.17845164611035,-2.22723779783583,-1.34196085880194,0.0416832613396512,0.08339103955542,-0.0239355221675067,0.014562800544317,-0.0939939295746476,-0.157317518160381,0.0220844230286407,0.0640747146345072,0.00291869553759958,-0.0155658094902555,-0.0317131984846635,0.011913440525102,-0.0393213938681712,-0.0697785889048806,0.02088066871718,0.0115016787475681
663,2.15464201373102,-2.07319708913055,-1.51904531596483,0.0491562465513052,0.0795692015254727,0.0037222550415772,0.00490685318627919,-0.0798517050043401,-0.102826910219709,-0.0440001341530669,0.0154465899977809,0.0179475728833571,-0.0175951295129873,-0.0238356612308114,0.0243605883253975,-0.0634028721561127,-0.165546553102869,-0.0020067059949998,0.0349700487605259
664,1.92271624482653,-2.70883214941612,-1.4640946393704,0.0250855310084643,0.094913889059629,0.00255957110020736,-0.0127560141284177,-0.118015018274466,-0.0706953171205494,-0.00921392554451632,-0.0762163331253564,0.0349564360854782,-0.00727413707568226,0.0483510817017071,0.00511000591959493,-0.0517719272481863,-0.0831596461658877,-0.0647069197729905,-0.0101936022054028
665,1.88725021470574,-2.63469736803861,-1.71185126354223,0.0110654621121553,0.100518965240103,-0.0035586617011092,-0.0232695531102434,-0.106523521510832,0.111433698625822,0.0136596941631149,0.0625718759808577,0.0267510216595581,-0.00535899502045532,0.0338657540229771,0.00100645192937831,-0.083694875996565,0.082811579476541,0.0356517420125538,0.0490874514114541
666,1.88845009564992,-2.50288129956529,-1.72392023142374,0.00748001976181953,0.0940918895501131,0.00280799359502109,-0.0236322108652512,-0.0921424631134683,0.111868510324625,0.0208495196587492,0.0583114434035405,0.0387958498051259,-0.00924972134066116,0.042146947226294,0.0013438310239941,-0.0937717241582343,0.0627986682697009,0.0370502480062807,0.0549830087651707
667,1.87720153266678,-2.51330269193069,-1.71112478888532,0.010130574540352,0.0930369474249781,0.00109758830244566,-0.0264252419642143,-0.0929260988864355,0.108627495198504,0.0225747301800373,0.0624033519385116,0.0369065619300534,-0.0108988338953111,0.0397371017289547,0.00054251631521326,-0.0903471185293709,0.0610179802591704,0.0370830085890041,0.0602716141648299
668,1.84425575617705,-2.48920823371493,-1.69109857184907,0.00204469422600773,0.0870643982381856,-0.0124799553779699,-0.0233053950260641,-0.0984860477088711,0.10795911923906,0.0139422444714127,0.0770114394385521,0.0372776612720041,-0.00814013881951642,0.0542155063367019,0.00388873662379749,-0.0922150556357906,0.0709407203079661,0.0260895430613726,0.0471666507467002
669,1.74360540210883,-2.38679384475562,-1.67078438372131,0.0157178595800439,0.0993768657404228,-0.0148041501955133,-0.000207853530139604,-0.096737665063762,0.11263788151937,0.00138497318455678,0.0844351542061324,0.0314188457174209,-0.0157785221918623,0.0381467539709544,0.00527786189517878,-0.094939811367859,0.0677323615804201,0.0218338305487229,0.0739111826550066
670,1.73532152288547,-2.41521346001167,-1.52845163363036,0.0129451266823644,0.102151204525187,-0.0149701295061525,0.0380730449112185,-0.114015066570547,0.097848131208906,0.00569316205176817,0.0616769194519496,0.0553705352963072,0.0180140115007264,0.042467813467272,0.0507419061305109,-0.077365089070255,0.0893205454696169,-0.00897447038214118,0.0777973134491064
671,1.72481995733706,-2.41871666589372,-1.52109196637042,0.0132447465213966,0.102890070927235,-0.0154554936334146,0.0373501773928062,-0.115250182340966,-0.0976919449707512,-0.00529419638768865,-0.0601725318085413,0.0555390341176,0.0171115922966927,0.0424748280721504,0.0504355376946587,-0.077753931493788,-0.0878281497613418,0.00736795610737777,-0.0762578747135883
672,1.78467334952474,-2.42987787205594,-1.55390397933831,0.0127043864467285,0.112203399803759,-0.0118185294812524,0.0413204597537041,-0.110184585109352,-0.0960637835980021,-0.000201565278588313,-0.074267227596172,0.057807082104438,0.0226643604140497,0.0438508014828828,0.0489203288621395,-0.0870520699680793,-0.0883861816210285,0.00906798679200624,-0.0632101815202213
673,1.85764106836898,-2.4560549849311,-1.53483334780163,0.0120950815889187,0.123022065313043,-0.0178795588152988,0.0470506313119478,-0.106821131109356,-0.0968324598207555,-0.00535587629044571,-0.0672820962946242,0.0627700913936906,0.0301951552550143,0.0564447436943438,0.0448122279967299,-0.0920192204443458,-0.0885416782922791,0.0126727060419015,-0.0682893553355583
674,1.83496209780844,-2.48668096193658,-1.49881993497215,0.0112764051704176,0.122258910525969,-0.00278356066026987,0.0436504695216833,-0.104579304453221,-0.09655207529873,-0.00860845401871486,-0.0691016819039355,0.0605604709682238,0.0225548272458013,0.0648503171356882,0.0452445782575641,-0.0958382174719554,-0.0856564207996676,0.0127917605775624,-0.0855744493036446
675,1.8384240796085,-2.42789925496387,-1.55552405748685,0.00863785689634843,0.122949305613385,-0.00948519083142441,0.0468871313574554,-0.104881298641131,-0.0930429246792553,-0.0101356388560714,-0.0708281310569559,0.0615764308086705,0.0184140313989524,0.0743886727849871,0.0413710204588272,-0.0911485147062946,-0.0901560030674055,0.0141330832268819,-0.0892783448402075
676,1.94705768038078,-1.87747900577096,-0.921764085395466,-0.0171799461828562,0.124999973810155,-0.0205601554649131,0.00833021288328954,-0.121593978973841,-0.114533703470963,-0.0384823974054874,-0.00960435968886078,0.0165160883547545,0.000707847156311568,0.00925857927797626,0.0419340102023741,-0.0978024527074976,-0.0571457850324867,-0.0255679243869242,-0.115030210879198
677,2.16119763207174,-1.78861324011189,-0.617157799752701,-0.0263601175321676,0.134090423749237,0.0258248364071409,0.0432473172379535,-0.127213203626299,0.122168778083909,0.0736810312924452,0.0400981770586682,0.00690916633522994,-0.000475314611473918,-0.0018832545272089,0.0304926844429837,-0.0949750928598414,0.0689697903930682,0.0424176860345852,0.0679159485557691
678,1.96852515132691,-1.77614541384548,-0.654548495905653,-0.0344705717210083,0.132203582068359,0.0183162363603803,0.0459795667210605,-0.0873949940595758,0.12563220447862,0.0948096097219215,0.0332532146730754,0.00356810870371732,0.000446526896311842,-0.0219247162758363,0.0136071729074206,-0.0816813671947803,0.0675457510478149,0.0417782323207591,0.0483718219086886
679,2.01143032118759,-1.68239436591651,-0.692933223714611,-0.0238864846672579,0.124886992055816,0.0323172680450962,0.0246527387730475,-0.0986040120557845,0.105257661242195,0.0700655031850927,0.00942334925196718,0.00643613088365558,0.00523072411949924,-0.0232758125835142,0.00452142609577505,-0.111164534390701,0.0663301282081402,0.0157465966635045,0.0383830495089549
680,2.04418704674017,-1.58082819146787,-0.50686929765231,-0.0180553635330371,0.109667607249924,0.0171835220453294,0.0327217213538679,-0.0789950493678026,0.11304191947926,0.0668278633093389,0.0222239308060147,0.0194594603821313,0.00256922823630699,0.0125632466358879,-0.0122911504588631,-0.130226707271671,0.0565252798953198,-1.77032482738078e-05,0.0153853974491218
681,2.03826995789272,-1.58306908733745,-0.504445295604165,-0.0185216664078779,0.108565182265771,0.0162943789997781,0.0330419659505007,-0.0787472571363183,-0.111874331614894,-0.0667025629614032,-0.0221039062360629,0.0195355802643002,0.00262947431945075,0.0123272737647581,-0.0124359363758853,-0.129467427871465,-0.0569893350439177,0.000371284469275828,-0.0157917761054828
682,2.0897628761431,-1.80197562634192,-0.568489602717136,-0.0148823418205437,0.107373704520141,0.0279899646854605,0.0185733349203779,-0.0808677091327568,-0.101387792748995,-0.061938963252204,0.00266757762650052,-0.0028384231049929,0.00480301551794354,0.0222063928133979,-0.0173069744619712,-0.131917936906028,-0.0629124809176104,0.00517898930225437,0.00656806440498274
683,2.15248596537597,-1.80911719463881,-0.755207689408799,-0.0233609399362231,0.106931527019273,0.0235041513921681,0.0355888603903077,-0.0926863809068607,0.105154433791462,0.0687766567642297,0.0251537539449126,0.000624620314938629,0.000582857972927705,0.0242752080218494,-0.0299664338764962,-0.134608950772962,0.0529093291327493,-0.0127191150018196,-0.0147126990774916
684,2.14106553057848,-1.6988093522926,-0.715130271246093,-0.0250569195637533,0.0992909385165494,0.0254862427018204,0.0278334883665767,-0.095740421670113,0.108709702528647,0.0825187549146721,0.0392141056188355,-0.00574302618098417,-0.00261911025419856,0.0192815414938225,-0.0209977304013965,-0.140012726691798,0.0538256383238263,-0.00700978825821877,0.00770791407269216
685,2.1647033425121,-1.74729058570702,-0.662002957834224,-0.0267469323126171,0.10065868920795,0.0229139285136996,0.0214644075992534,-0.0902995614012984,-0.111595046535287,-0.0640847564693319,-0.0709316361670749,-0.0074558612258119,-0.000343242416895019,0.0174888609643631,-0.0218989741881774,-0.140644569354169,-0.057103781965504,0.00219566299683949,-0.0145149490995274
